province;red;green;blue;x;y
5872;184;140;66;Prov5872;x
5873;253;28;111;Prov5873;x
5874;1;214;123;Prov5874;x
5875;70;229;30;Prov5875;x
5876;98;251;146;Prov5876;x
5877;93;98;138;Prov5877;x
5878;220;196;184;Prov5878;x
5879;51;134;212;Prov5879;x
5880;23;95;99;Prov5880;x
5881;194;226;130;Prov5881;x
5882;253;82;229;Prov5882;x
5883;83;240;252;Prov5883;x
5884;221;28;116;Prov5884;x
5885;250;246;105;Prov5885;x
5886;238;172;156;Prov5886;x
5887;111;84;227;Prov5887;x
5888;251;132;207;Prov5888;x
5889;26;93;194;Prov5889;x
5890;214;205;189;Prov5890;x
5891;26;225;17;Prov5891;x
5892;95;74;16;Prov5892;x
5893;236;50;17;Prov5893;x
5894;211;196;200;Prov5894;x
5895;69;244;182;Prov5895;x
5896;106;4;112;Prov5896;x
5897;129;84;53;Prov5897;x
5898;25;148;203;Prov5898;x
5899;161;217;185;Prov5899;x
5900;232;136;190;Prov5900;x
5901;137;148;20;Prov5901;x
5902;41;186;44;Prov5902;x
5903;34;219;255;Prov5903;x
5904;170;79;194;Prov5904;x
5905;117;26;23;Prov5905;x
5906;85;27;26;Prov5906;x
5907;89;203;255;Prov5907;x
5908;170;212;64;Prov5908;x
5909;174;161;160;Prov5909;x
5910;187;158;84;Prov5910;x
5911;166;79;3;Prov5911;x
5912;151;161;122;Prov5912;x
5913;128;177;222;Prov5913;x
5914;117;8;64;Prov5914;x
5915;252;1;135;Prov5915;x
5916;58;222;122;Prov5916;x
5917;143;244;141;Prov5917;x
5918;83;203;177;Prov5918;x
5919;170;135;230;Prov5919;x
5920;210;197;51;Prov5920;x
5921;145;14;217;Prov5921;x
5922;254;204;56;Prov5922;x
5923;62;187;221;Prov5923;x
5924;186;176;207;Prov5924;x
5925;58;177;247;Prov5925;x
5926;188;1;70;Prov5926;x
5927;131;192;227;Prov5927;x
5928;156;229;228;Prov5928;x
5929;109;201;39;Prov5929;x
5930;241;174;90;Prov5930;x
5931;136;14;45;Prov5931;x
5932;43;94;143;Prov5932;x
5933;203;124;11;Prov5933;x
5934;184;254;186;Prov5934;x
5935;73;59;80;Prov5935;x
5936;131;198;231;Prov5936;x
5937;187;234;200;Prov5937;x
5938;50;226;252;Prov5938;x
5939;238;72;77;Prov5939;x
5940;19;187;190;Prov5940;x
5941;118;39;255;Prov5941;x
5942;80;169;230;Prov5942;x
5943;100;127;238;Prov5943;x
5944;195;20;96;Prov5944;x
5945;50;217;10;Prov5945;x
5946;250;48;161;Prov5946;x
5947;201;245;136;Prov5947;x
5948;227;183;128;Prov5948;x
5949;47;220;11;Prov5949;x
5950;175;182;229;Prov5950;x
5951;155;60;8;Prov5951;x
5952;17;246;83;Prov5952;x
5953;80;50;246;Prov5953;x
5954;206;208;42;Prov5954;x
5955;96;109;45;Prov5955;x
5956;169;200;240;Prov5956;x
5957;180;115;43;Prov5957;x
5958;117;201;145;Prov5958;x
5959;23;18;9;Prov5959;x
5960;95;205;251;Prov5960;x
5961;161;219;49;Prov5961;x
5962;17;134;70;Prov5962;x
5963;27;25;255;Prov5963;x
5964;8;206;38;Prov5964;x
5965;5;248;198;Prov5965;x
5966;161;207;139;Prov5966;x
5967;173;49;188;Prov5967;x
5968;22;205;139;Prov5968;x
5969;77;80;43;Prov5969;x
5970;218;70;225;Prov5970;x
5971;161;189;216;Prov5971;x
5972;28;212;52;Prov5972;x
5973;221;234;189;Prov5973;x
5974;114;171;43;Prov5974;x
5975;103;82;254;Prov5975;x
5976;149;244;227;Prov5976;x
5977;125;57;182;Prov5977;x
5978;55;230;29;Prov5978;x
5979;230;191;240;Prov5979;x
5980;146;125;99;Prov5980;x
5981;138;60;26;Prov5981;x
5982;220;145;86;Prov5982;x
5983;145;82;110;Prov5983;x
5984;14;116;38;Prov5984;x
5985;2;72;131;Prov5985;x
5986;147;62;66;Prov5986;x
5987;136;3;46;Prov5987;x
5988;111;89;192;Prov5988;x
5989;16;132;217;Prov5989;x
5990;23;115;222;Prov5990;x
5991;160;251;145;Prov5991;x
5992;110;76;115;Prov5992;x
5993;224;252;67;Prov5993;x
5994;102;1;188;Prov5994;x
5995;93;166;22;Prov5995;x
5996;208;46;43;Prov5996;x
5997;174;145;227;Prov5997;x
5998;117;197;165;Prov5998;x
5999;23;5;178;Prov5999;x
6000;190;127;48;Prov6000;x
6001;220;72;48;Prov6001;x
6002;70;190;228;Prov6002;x
6003;255;13;122;Prov6003;x
6004;19;9;98;Prov6004;x
6005;233;201;54;Prov6005;x
6006;167;113;184;Prov6006;x
6007;232;223;161;Prov6007;x
6008;65;54;27;Prov6008;x
6009;228;178;55;Prov6009;x
6010;89;46;72;Prov6010;x
6011;130;155;249;Prov6011;x
6012;94;241;191;Prov6012;x
6013;217;61;253;Prov6013;x
6014;57;163;57;Prov6014;x
6015;14;7;132;Prov6015;x
6016;25;16;231;Prov6016;x
6017;163;211;130;Prov6017;x
6018;224;5;154;Prov6018;x
6019;79;55;100;Prov6019;x
6020;147;168;130;Prov6020;x
6021;61;153;209;Prov6021;x
6022;251;95;107;Prov6022;x
6023;111;174;52;Prov6023;x
6024;89;252;49;Prov6024;x
6025;122;123;75;Prov6025;x
6026;90;20;188;Prov6026;x
6027;13;235;147;Prov6027;x
6028;218;77;238;Prov6028;x
6029;171;69;113;Prov6029;x
6030;5;189;106;Prov6030;x
6031;255;223;60;Prov6031;x
6032;73;95;89;Prov6032;x
6033;234;99;206;Prov6033;x
6034;89;195;145;Prov6034;x
6035;159;114;30;Prov6035;x
6036;95;101;252;Prov6036;x
6037;65;222;58;Prov6037;x
6038;57;153;64;Prov6038;x
6039;117;99;159;Prov6039;x
6040;104;99;250;Prov6040;x
6041;173;231;235;Prov6041;x
6042;84;214;215;Prov6042;x
6043;232;59;154;Prov6043;x
6044;74;165;142;Prov6044;x
6045;1;215;136;Prov6045;x
6046;163;52;28;Prov6046;x
6047;52;186;129;Prov6047;x
6048;231;30;211;Prov6048;x
6049;116;54;220;Prov6049;x
6050;247;233;157;Prov6050;x
6051;243;68;204;Prov6051;x
6052;118;30;193;Prov6052;x
6053;67;250;7;Prov6053;x
6054;12;11;86;Prov6054;x
6055;199;173;128;Prov6055;x
6056;145;184;82;Prov6056;x
6057;204;30;4;Prov6057;x
6058;80;148;1;Prov6058;x
6059;247;179;139;Prov6059;x
6060;235;140;220;Prov6060;x
6061;91;23;104;Prov6061;x
6062;88;210;232;Prov6062;x
6063;7;87;140;Prov6063;x
6064;63;48;132;Prov6064;x
6065;235;169;169;Prov6065;x
6066;41;124;144;Prov6066;x
6067;119;68;199;Prov6067;x
6068;207;98;181;Prov6068;x
6069;86;240;76;Prov6069;x
6070;102;240;129;Prov6070;x
6071;255;103;133;Prov6071;x
6072;224;28;126;Prov6072;x
6073;50;9;234;Prov6073;x
6074;203;35;225;Prov6074;x
6075;162;157;48;Prov6075;x
6076;219;77;189;Prov6076;x
6077;42;136;84;Prov6077;x
6078;70;132;247;Prov6078;x
6079;171;243;178;Prov6079;x
6080;228;43;137;Prov6080;x
6081;44;51;179;Prov6081;x
6082;54;137;6;Prov6082;x
6083;69;143;123;Prov6083;x
6084;112;46;60;Prov6084;x
6085;208;50;187;Prov6085;x
6086;116;166;222;Prov6086;x
6087;120;71;201;Prov6087;x
6088;171;147;242;Prov6088;x
6089;123;43;169;Prov6089;x
6090;59;152;137;Prov6090;x
6091;207;38;193;Prov6091;x
6092;97;169;234;Prov6092;x
6093;3;169;129;Prov6093;x
6094;157;43;184;Prov6094;x
6095;236;146;102;Prov6095;x
6096;140;155;228;Prov6096;x
6097;211;211;70;Prov6097;x
6098;203;54;130;Prov6098;x
6099;127;79;33;Prov6099;x
6100;93;27;83;Prov6100;x
6101;74;111;165;Prov6101;x
6102;106;233;126;Prov6102;x
6103;146;49;10;Prov6103;x
6104;130;176;5;Prov6104;x
6105;245;45;38;Prov6105;x
6106;185;234;214;Prov6106;x
6107;168;232;51;Prov6107;x
6108;87;73;1;Prov6108;x
6109;214;84;56;Prov6109;x
6110;240;29;237;Prov6110;x
6111;123;30;235;Prov6111;x
6112;157;84;199;Prov6112;x
6113;168;6;160;Prov6113;x
6114;197;176;155;Prov6114;x
6115;48;150;180;Prov6115;x
6116;100;97;175;Prov6116;x
6117;211;95;110;Prov6117;x
6118;79;211;110;Prov6118;x
6119;235;183;123;Prov6119;x
6120;27;118;60;Prov6120;x
6121;6;47;175;Prov6121;x
6122;115;126;50;Prov6122;x
6123;36;7;46;Prov6123;x
6124;222;180;20;Prov6124;x
6125;77;241;179;Prov6125;x
6126;119;31;205;Prov6126;x
6127;93;252;43;Prov6127;x
6128;63;88;247;Prov6128;x
6129;155;198;61;Prov6129;x
6130;166;133;232;Prov6130;x
6131;236;155;37;Prov6131;x
6132;250;53;44;Prov6132;x
6133;63;121;96;Prov6133;x
6134;246;201;101;Prov6134;x
6135;114;18;55;Prov6135;x
6136;76;41;2;Prov6136;x
6137;50;221;183;Prov6137;x
6138;140;126;122;Prov6138;x
6139;114;123;154;Prov6139;x
6140;207;151;98;Prov6140;x
6141;165;63;248;Prov6141;x
6142;155;169;52;Prov6142;x
6143;91;181;245;Prov6143;x
6144;209;243;166;Prov6144;x
6145;160;60;197;Prov6145;x
6146;111;80;171;Prov6146;x
6147;112;24;169;Prov6147;x
6148;117;44;240;Prov6148;x
6149;94;207;142;Prov6149;x
6150;39;234;71;Prov6150;x
6151;22;109;136;Prov6151;x
6152;228;122;193;Prov6152;x
6153;177;101;215;Prov6153;x
6154;93;200;62;Prov6154;x
6155;144;22;5;Prov6155;x
6156;39;143;101;Prov6156;x
6157;57;148;223;Prov6157;x
6158;130;176;145;Prov6158;x
6159;241;219;131;Prov6159;x
6160;87;173;232;Prov6160;x
6161;191;74;107;Prov6161;x
6162;225;233;15;Prov6162;x
6163;43;143;211;Prov6163;x
6164;156;98;110;Prov6164;x
6165;155;130;194;Prov6165;x
6166;133;202;50;Prov6166;x
6167;69;79;152;Prov6167;x
6168;208;36;243;Prov6168;x
6169;55;209;83;Prov6169;x
6170;2;229;138;Prov6170;x
6171;195;231;6;Prov6171;x
6172;128;129;32;Prov6172;x
6173;134;50;211;Prov6173;x
6174;42;104;157;Prov6174;x
6175;141;225;183;Prov6175;x
6176;127;138;204;Prov6176;x
6177;200;227;82;Prov6177;x
6178;49;210;191;Prov6178;x
6179;88;85;193;Prov6179;x
6180;3;138;237;Prov6180;x
6181;227;194;118;Prov6181;x
6182;136;189;67;Prov6182;x
6183;139;144;180;Prov6183;x
6184;73;136;100;Prov6184;x
6185;101;137;47;Prov6185;x
6186;212;2;207;Prov6186;x
6187;27;185;62;Prov6187;x
6188;15;238;5;Prov6188;x
6189;20;78;21;Prov6189;x
6190;1;158;136;Prov6190;x
6191;195;109;218;Prov6191;x
6192;255;183;156;Prov6192;x
6193;160;145;235;Prov6193;x
6194;77;38;217;Prov6194;x
6195;121;16;74;Prov6195;x
6196;127;205;45;Prov6196;x
6197;158;54;173;Prov6197;x
6198;218;26;11;Prov6198;x
6199;143;164;24;Prov6199;x
6200;240;147;17;Prov6200;x
6201;181;191;100;Prov6201;x
6202;179;213;143;Prov6202;x
6203;81;198;122;Prov6203;x
6204;76;195;20;Prov6204;x
6205;172;219;24;Prov6205;x
6206;109;92;214;Prov6206;x
6207;104;196;238;Prov6207;x
6208;84;65;96;Prov6208;x
6209;48;24;167;Prov6209;x
6210;170;62;89;Prov6210;x
6211;119;195;216;Prov6211;x
6212;112;224;226;Prov6212;x
6213;161;170;124;Prov6213;x
6214;172;179;23;Prov6214;x
6215;254;69;80;Prov6215;x
6216;60;21;225;Prov6216;x
6217;136;184;132;Prov6217;x
6218;163;242;103;Prov6218;x
6219;98;198;39;Prov6219;x
6220;81;231;119;Prov6220;x
6221;236;132;215;Prov6221;x
6222;98;215;206;Prov6222;x
6223;121;59;38;Prov6223;x
6224;178;14;220;Prov6224;x
6225;255;211;249;Prov6225;x
6226;247;128;32;Prov6226;x
6227;153;149;17;Prov6227;x
6228;48;27;45;Prov6228;x
6229;64;97;23;Prov6229;x
6230;199;123;2;Prov6230;x
6231;125;63;23;Prov6231;x
6232;228;81;152;Prov6232;x
6233;30;52;91;Prov6233;x
6234;59;207;235;Prov6234;x
6235;255;44;240;Prov6235;x
6236;255;12;220;Prov6236;x
6237;221;1;194;Prov6237;x
6238;125;61;105;Prov6238;x
6239;60;75;75;Prov6239;x
6240;169;233;99;Prov6240;x
6241;162;255;149;Prov6241;x
6242;56;96;121;Prov6242;x
6243;188;107;41;Prov6243;x
6244;160;131;197;Prov6244;x
6245;206;184;242;Prov6245;x
6246;117;188;129;Prov6246;x
6247;27;61;247;Prov6247;x
6248;168;219;246;Prov6248;x
6249;217;245;103;Prov6249;x
6250;143;239;117;Prov6250;x
6251;108;103;172;Prov6251;x
6252;249;159;175;Prov6252;x
6253;163;181;185;Prov6253;x
6254;95;134;41;Prov6254;x
6255;40;80;102;Prov6255;x
6256;194;41;96;Prov6256;x
6257;87;126;170;Prov6257;x
6258;12;87;42;Prov6258;x
6259;222;133;127;Prov6259;x
6260;236;55;195;Prov6260;x
6261;214;20;5;Prov6261;x
6262;104;208;56;Prov6262;x
6263;66;149;169;Prov6263;x
6264;149;132;112;Prov6264;x
6265;16;229;106;Prov6265;x
6266;75;118;76;Prov6266;x
6267;21;64;244;Prov6267;x
6268;208;90;143;Prov6268;x
6269;43;63;24;Prov6269;x
6270;69;112;127;Prov6270;x
6271;253;72;205;Prov6271;x
6272;66;19;126;Prov6272;x
6273;140;29;21;Prov6273;x
6274;194;87;80;Prov6274;x
6275;203;214;160;Prov6275;x
6276;190;195;88;Prov6276;x
6277;113;70;28;Prov6277;x
6278;230;186;62;Prov6278;x
6279;224;141;153;Prov6279;x
6280;175;146;184;Prov6280;x
6281;241;147;92;Prov6281;x
6282;250;90;243;Prov6282;x
6283;125;194;240;Prov6283;x
6284;110;47;48;Prov6284;x
6285;99;195;2;Prov6285;x
6286;134;213;78;Prov6286;x
6287;65;71;234;Prov6287;x
6288;11;27;95;Prov6288;x
6289;178;19;89;Prov6289;x
6290;214;82;45;Prov6290;x
6291;47;25;7;Prov6291;x
6292;209;43;118;Prov6292;x
6293;33;125;101;Prov6293;x
6294;234;242;72;Prov6294;x
6295;205;180;201;Prov6295;x
6296;244;49;102;Prov6296;x
6297;219;176;223;Prov6297;x
6298;83;219;210;Prov6298;x
6299;101;50;81;Prov6299;x
6300;174;101;198;Prov6300;x
6301;96;54;237;Prov6301;x
6302;169;44;45;Prov6302;x
6303;35;125;144;Prov6303;x
6304;132;68;204;Prov6304;x
6305;241;220;252;Prov6305;x
6306;254;133;87;Prov6306;x
6307;80;163;32;Prov6307;x
6308;130;10;152;Prov6308;x
6309;110;35;14;Prov6309;x
6310;225;62;90;Prov6310;x
6311;144;134;229;Prov6311;x
6312;229;186;140;Prov6312;x
6313;49;255;206;Prov6313;x
6314;208;127;116;Prov6314;x
6315;103;123;18;Prov6315;x
6316;187;36;71;Prov6316;x
6317;202;77;225;Prov6317;x
6318;116;216;229;Prov6318;x
6319;73;216;211;Prov6319;x
6320;246;38;70;Prov6320;x
6321;169;84;217;Prov6321;x
6322;187;128;68;Prov6322;x
6323;139;166;10;Prov6323;x
6324;133;66;159;Prov6324;x
6325;3;130;197;Prov6325;x
6326;176;18;68;Prov6326;x
6327;104;86;200;Prov6327;x
6328;46;226;85;Prov6328;x
6329;202;78;248;Prov6329;x
6330;140;56;38;Prov6330;x
6331;224;8;203;Prov6331;x
6332;109;27;184;Prov6332;x
6333;254;60;213;Prov6333;x
6334;156;237;37;Prov6334;x
6335;95;142;181;Prov6335;x
6336;42;33;174;Prov6336;x
6337;95;61;2;Prov6337;x
6338;189;251;57;Prov6338;x
6339;34;250;224;Prov6339;x
6340;225;62;185;Prov6340;x
6341;159;16;40;Prov6341;x
6342;241;5;200;Prov6342;x
6343;28;98;161;Prov6343;x
6344;240;8;186;Prov6344;x
6345;230;228;8;Prov6345;x
6346;87;231;167;Prov6346;x
6347;185;40;14;Prov6347;x
6348;2;153;59;Prov6348;x
6349;208;54;178;Prov6349;x
6350;83;217;225;Prov6350;x
6351;2;129;213;Prov6351;x
6352;96;19;117;Prov6352;x
6353;97;87;169;Prov6353;x
6354;248;247;122;Prov6354;x
6355;33;15;158;Prov6355;x
6356;144;50;123;Prov6356;x
6357;237;173;142;Prov6357;x
6358;77;49;45;Prov6358;x
6359;139;38;202;Prov6359;x
6360;123;157;74;Prov6360;x
6361;140;218;248;Prov6361;x
6362;27;77;198;Prov6362;x
6363;148;84;224;Prov6363;x
6364;192;32;72;Prov6364;x
6365;156;44;74;Prov6365;x
6366;69;244;145;Prov6366;x
6367;121;199;239;Prov6367;x
6368;44;240;48;Prov6368;x
6369;222;32;159;Prov6369;x
6370;90;201;188;Prov6370;x
6371;92;153;142;Prov6371;x
6372;42;229;151;Prov6372;x
6373;142;130;158;Prov6373;x
6374;135;26;202;Prov6374;x
6375;176;188;224;Prov6375;x
6376;23;211;1;Prov6376;x
6377;73;206;51;Prov6377;x
6378;85;42;69;Prov6378;x
6379;160;29;101;Prov6379;x
6380;255;55;100;Prov6380;x
6381;22;40;17;Prov6381;x
6382;120;61;229;Prov6382;x
6383;120;174;221;Prov6383;x
6384;202;232;247;Prov6384;x
6385;137;193;89;Prov6385;x
6386;66;10;163;Prov6386;x
6387;179;130;19;Prov6387;x
6388;216;23;206;Prov6388;x
6389;208;210;33;Prov6389;x
6390;71;182;50;Prov6390;x
6391;53;59;41;Prov6391;x
6392;151;239;67;Prov6392;x
6393;39;233;64;Prov6393;x
6394;213;38;59;Prov6394;x
6395;192;193;9;Prov6395;x
6396;106;169;21;Prov6396;x
6397;73;174;228;Prov6397;x
6398;134;189;27;Prov6398;x
6399;128;162;197;Prov6399;x
6400;135;148;54;Prov6400;x
6401;249;147;69;Prov6401;x
6402;105;67;79;Prov6402;x
6403;186;239;158;Prov6403;x
6404;229;30;80;Prov6404;x
6405;226;120;35;Prov6405;x
6406;146;28;245;Prov6406;x
6407;25;246;223;Prov6407;x
6408;170;117;225;Prov6408;x
6409;207;88;155;Prov6409;x
6410;208;114;24;Prov6410;x
6411;120;214;76;Prov6411;x
6412;41;252;202;Prov6412;x
6413;204;109;221;Prov6413;x
6414;164;136;143;Prov6414;x
6415;96;255;52;Prov6415;x
6416;35;211;242;Prov6416;x
6417;57;83;221;Prov6417;x
6418;234;136;50;Prov6418;x
6419;29;252;203;Prov6419;x
6420;118;122;122;Prov6420;x
6421;205;114;157;Prov6421;x
6422;26;237;253;Prov6422;x
6423;149;158;86;Prov6423;x
6424;236;116;196;Prov6424;x
6425;185;121;169;Prov6425;x
6426;55;7;60;Prov6426;x
6427;129;201;43;Prov6427;x
6428;31;238;167;Prov6428;x
6429;26;30;205;Prov6429;x
6430;236;159;220;Prov6430;x
6431;209;25;197;Prov6431;x
6432;41;118;3;Prov6432;x
6433;50;76;212;Prov6433;x
6434;134;28;220;Prov6434;x
6435;157;173;4;Prov6435;x
6436;179;68;188;Prov6436;x
6437;104;248;119;Prov6437;x
6438;128;30;105;Prov6438;x
6439;155;38;69;Prov6439;x
6440;222;144;244;Prov6440;x
6441;188;43;42;Prov6441;x
6442;207;99;177;Prov6442;x
6443;83;198;57;Prov6443;x
6444;160;68;77;Prov6444;x
6445;52;234;156;Prov6445;x
6446;212;4;168;Prov6446;x
6447;26;67;244;Prov6447;x
6448;125;14;160;Prov6448;x
6449;251;165;77;Prov6449;x
6450;20;107;165;Prov6450;x
6451;249;250;228;Prov6451;x
6452;239;172;56;Prov6452;x
6453;251;61;87;Prov6453;x
6454;25;105;150;Prov6454;x
6455;197;249;253;Prov6455;x
6456;64;230;36;Prov6456;x
6457;113;33;90;Prov6457;x
6458;96;56;47;Prov6458;x
6459;250;20;181;Prov6459;x
6460;204;72;3;Prov6460;x
6461;160;122;69;Prov6461;x
6462;35;165;204;Prov6462;x
6463;132;135;19;Prov6463;x
6464;227;3;55;Prov6464;x
6465;73;176;156;Prov6465;x
6466;101;93;186;Prov6466;x
6467;30;81;66;Prov6467;x
6468;196;153;214;Prov6468;x
6469;8;74;2;Prov6469;x
6470;25;5;101;Prov6470;x
6471;148;7;164;Prov6471;x
6472;158;141;10;Prov6472;x
6473;10;225;129;Prov6473;x
6474;206;67;79;Prov6474;x
6475;16;152;252;Prov6475;x
6476;40;3;182;Prov6476;x
6477;158;44;1;Prov6477;x
6478;74;90;128;Prov6478;x
6479;204;120;153;Prov6479;x
6480;87;184;223;Prov6480;x
6481;89;129;200;Prov6481;x
6482;20;138;236;Prov6482;x
6483;126;9;247;Prov6483;x
6484;130;126;155;Prov6484;x
6485;29;170;1;Prov6485;x
6486;247;188;226;Prov6486;x
6487;240;8;206;Prov6487;x
6488;59;181;86;Prov6488;x
6489;89;113;195;Prov6489;x
6490;31;39;9;Prov6490;x
6491;94;49;30;Prov6491;x
6492;152;24;53;Prov6492;x
6493;42;96;178;Prov6493;x
6494;17;134;13;Prov6494;x
6495;12;79;185;Prov6495;x
6496;70;162;15;Prov6496;x
6497;51;192;220;Prov6497;x
6498;154;127;249;Prov6498;x
6499;56;33;46;Prov6499;x
6500;97;126;248;Prov6500;x
6501;195;231;83;Prov6501;x
6502;155;54;206;Prov6502;x
6503;222;192;100;Prov6503;x
6504;4;54;60;Prov6504;x
6505;56;8;243;Prov6505;x
6506;121;10;53;Prov6506;x
6507;242;216;195;Prov6507;x
6508;216;153;78;Prov6508;x
6509;138;180;76;Prov6509;x
6510;63;42;131;Prov6510;x
6511;123;20;95;Prov6511;x
6512;14;203;36;Prov6512;x
6513;143;141;94;Prov6513;x
6514;75;41;73;Prov6514;x
6515;18;245;228;Prov6515;x
6516;65;180;121;Prov6516;x
6517;175;158;214;Prov6517;x
6518;79;106;205;Prov6518;x
6519;129;207;123;Prov6519;x
6520;182;128;169;Prov6520;x
6521;42;37;233;Prov6521;x
6522;134;33;51;Prov6522;x
6523;55;147;28;Prov6523;x
6524;243;242;35;Prov6524;x
6525;157;38;172;Prov6525;x
6526;143;222;172;Prov6526;x
6527;198;196;115;Prov6527;x
6528;202;32;78;Prov6528;x
